"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-1.41903264821833,1.28937923867291,-0.626136913932731,-1.36064371281983,0.663554584659498,-1.86290450423347,-2.62433115938088,-1.53487820150206,-14.3870701610864,-20.5224531782817,-63.2730273598457,-72.7964241687076,-186.582837702571,-586.641631747604,-1202.74199307273,-2273.22502434053,-1883.07951553929,-2752.15050576945,-1536.20058683983,-1928.84478785492
-2.46823509070975,-0.718554790104719,0.0561074589396669,0.7747900487827,0.491892020743503,-2.56869968725529,-1.87819087150107,-3.92724807498515,-12.4630527914812,-23.4701355656894,-67.0033157901217,-73.230275501295,-184.061659935871,-584.657225322334,-1204.96260117995,-2286.25249300791,-1894.46258326209,-2767.41517511109,-1543.58076025947,-1937.52512017229
-0.873671788522975,-0.925917830861803,0.338525600417012,2.32896843472241,1.66577611207835,-2.69469098424179,-3.87024486108721,-5.88203994037056,-13.4988585660379,-23.6364119674054,-72.9855509417258,-79.5419978727328,-189.849372316943,-586.253561427918,-1208.76322249595,-2295.22554718195,-1902.04283046897,-2778.86927330204,-1551.04091351253,-1942.53163552739
-1.35942885519794,-0.351740600153276,0.475139467716273,0.585882229631009,-0.213275617327541,0.488700212815087,-1.75049971871093,-3.24451407907332,-13.3331581896234,-26.3285361845843,-76.0298746428465,-84.0895594057032,-201.377792450596,-596.651136231848,-1226.36657133579,-2318.69396787401,-1922.74347859459,-2803.92315985583,-1567.24995827799,-1961.31462679758
-1.84595592848912,-0.2334264388311,2.48783947110991,1.23375426690086,0.0836212316163371,-0.787289145232842,-2.42500077028497,-0.997495383227956,-10.8309599135256,-23.3727207380272,-77.485314291842,-88.012791008155,-208.501186722304,-621.45001622236,-1253.5019122857,-2347.32122377286,-1952.79556356442,-2845.17662749694,-1586.09746997597,-1990.673516613
-1.47759689658006,-0.875338776752585,1.19969421571635,0.763626438974281,-0.538050702652358,-0.942544914285894,0.010787387421143,-3.86966341906814,-5.62486115655988,-17.5286290239852,-73.196717085104,-89.6790317102543,-211.006701423403,-636.399364790397,-1285.57095755165,-2395.78992957442,-1995.30528869784,-2904.09056890281,-1616.12906400933,-2037.74673410386
1.38835865139358,-0.0927448946308049,3.03532533702029,-0.25273863369968,1.44559356273176,-0.97262587352058,-0.0228384676446283,-4.31388188480112,-6.75855317484645,-14.1062313988719,-60.7602950788738,-83.9284886884311,-202.54688250134,-638.47116704218,-1302.33275998603,-2443.43152246028,-2025.34814772456,-2960.64022212926,-1646.58279911135,-2075.00533674558
1.17644122289058,-0.401845430252003,0.938954662427432,-2.08115980211334,-1.27332529654296,3.16869519766499,3.3493379634653,0.242776273450397,-7.00596558598232,-8.20148398418051,-52.3182774858399,-69.6565399847127,-184.233073292919,-616.079437731462,-1288.19777676671,-2459.59422416427,-2024.71369307913,-2983.14706396486,-1659.69229189364,-2083.73847127336
-1.60824437117523,-0.310671740278741,-1.64605583083519,-1.17489577257858,-1.97347054129021,2.26010478608198,0.136972690524679,1.56219069034931,-0.803672967738894,-7.46746548088851,-38.9760771137312,-56.7068214167932,-156.655555851574,-569.274591342181,-1232.09227706684,-2412.6307615312,-1965.43871907924,-2939.70058373369,-1623.78023712728,-2033.30593531027
0.703078987806285,-0.181562183996727,-0.0598310537647603,-0.455532317558943,-1.14745033752544,-3.93437861768593,-1.76016790159392,-2.85600511106029,0.329426693268617,-7.37147906972546,-28.1410226996015,-48.6912619856553,-132.625315946456,-498.531523445166,-1136.35532013153,-2300.51977653665,-1853.39110491811,-2809.47655307759,-1555.26129210757,-1924.03937236013
0.43583024436055,1.05824098139198,-0.249351497003685,-0.831450944407926,0.0282047911603438,-2.29300409681546,-3.74752260204088,-4.38325483875925,-4.58649290071644,-5.87635003021924,-27.1674820915271,-39.9116037434849,-114.233238261692,-428.01851079442,-1013.71360109255,-2136.9922475177,-1699.5943688868,-2611.59901903598,-1456.10530110785,-1771.37344322337
1.60917073085509,0.525519547329548,0.685166599901242,-1.2648689692107,0.879940776797653,-0.429306437527294,-0.578651366732669,-4.93318767843548,-8.90851514786451,-8.62201244185346,-30.869004482539,-35.8279736526015,-100.345285787652,-373.813310297835,-893.878442858177,-1936.10863888965,-1530.86994614391,-2373.98809912689,-1328.96002425305,-1593.43438367854
1.44130994368612,1.43730882197316,1.02311901461031,-0.277586908556166,0.58052675309244,2.56169643006056,-0.28030726746631,-0.568225049944734,-7.88807350157971,-11.2706029348959,-36.6572964975268,-34.9711109713471,-92.7415478781117,-339.383433151525,-795.837858144731,-1736.80226866724,-1371.42854663773,-2135.69765120125,-1189.47807068619,-1420.55277325808
-0.13372422726949,1.89927063415263,0.220831556845251,0.85119231063571,1.48724776239726,4.93353629474247,2.0470196225844,2.52919691918562,-1.56207420592009,-9.61297602155415,-34.8128090638155,-35.7490655381632,-88.9077050481305,-314.222485749697,-726.225876695908,-1565.0561628474,-1240.48640989528,-1924.80188800784,-1066.66655420577,-1280.35726230757
0.69417107385747,0.850802182466913,-1.36237201924581,0.26925819296545,0.15181787706012,5.13055677551962,6.717506246915,6.01575137187114,5.26356691950829,0.288202183318619,-19.1812780211397,-29.9404366762329,-81.6315489656934,-289.807134023798,-666.356984463256,-1417.04002994577,-1124.60450565652,-1747.7106301577,-962.876633272169,-1162.04178400698
2.57877755279995,-0.353080512422578,-2.0434084530633,1.14589046325928,0.293165261218878,3.6584700843445,5.76204113137874,9.66654399655052,13.5325804370228,10.55741616784,9.1946599614041,-12.6347063021953,-52.3932106590378,-239.077787992415,-590.062270559494,-1265.20431515234,-996.227536051795,-1576.32752739903,-856.04180888432,-1038.61952573585
2.41145809849005,-0.194874977117805,-1.55843221121785,0.733925858982381,0.540360358784786,4.4923784966802,5.53569132401836,11.064935415229,21.9356742658388,22.9753657932937,42.1370859376339,12.1013099449853,-3.33686553839512,-141.63847439353,-450.781988927256,-1067.92659776698,-813.772778995817,-1347.3754837046,-729.538970836828,-866.862616166454
0.653560955378316,-0.0139203630430622,0.589623005020588,-0.595799380273659,-0.682812920094582,3.34466353433929,5.80996170615922,13.259799257854,29.9058314520293,37.1695299131277,78.2193761961635,45.1412405240182,64.4656193741289,10.7284817065409,-227.4332802941,-768.141030202657,-528.608085259992,-999.796285416086,-535.127069025717,-598.468728796451
0.816517634698504,0.0300688682222578,0.851997662805126,-0.91480347915203,0.0981156844536105,0.872071059211793,3.01760764328362,10.961692913505,31.2087129324238,49.9758365301232,116.457150465063,80.8112972341389,146.785427808146,208.891645067403,91.6488552437108,-324.400365561403,-115.355778204719,-483.922110685392,-251.198288613455,-197.018793604082
-0.114835252697934,-0.974137062764882,1.08493838013843,-0.484766332663411,-1.10801163114359,1.68282468885265,1.50743223105827,6.80349056749043,29.4198307438979,55.8402048324112,143.352725125277,116.007220883568,233.770114627203,441.942401321383,492.112836139758,261.73262507255,422.984534105945,214.249565511421,133.283009658135,334.009302160755
-0.505471739973186,-0.782881530758947,-0.267372043210012,0.657230866772689,-0.112101822672162,-1.42292518854649,-1.77189389127709,3.65474190717526,21.4524827618262,51.720723867704,156.997497419456,143.858120443627,308.714807434042,678.434186428564,939.877948134203,974.806691899082,1054.72651017754,1071.21574817958,604.200742008538,971.988019569923
0.28112970851737,-0.331652769970713,1.30443240624565,1.25423972203188,-0.375675550828255,-0.141525410779196,0.441720405622135,-0.301505985017907,14.3504257783798,40.5376260764859,149.573968928932,157.996796671659,356.615445963523,880.823278162377,1373.67103246695,1748.80530163954,1707.62801616395,2013.04956464651,1116.95829380961,1649.03415207783
0.583432406308331,0.165421674419019,2.50025557742077,0.277743541766754,-1.57119377137941,2.35366305545823,0.0352421414853143,1.04058656390184,7.66650494581569,29.8275073106305,129.377713118688,155.564689505401,372.669133967327,1016.57643098033,1731.81802558617,2494.14948440686,2303.6667247771,2921.78184461809,1619.43355197833,2283.51624727074
-1.18132033243069,1.83821689373284,2.66938310341731,1.36126886066818,-0.588529580817168,4.77898869129991,0.94336108513458,-1.22282956399273,8.77687056668754,22.8883009005024,101.456470774225,141.010981969973,359.294927667813,1068.19776760316,1968.64521387178,3114.09449098244,2766.01108697609,3690.89129976205,2051.02912197071,2786.44288876073
-0.133819359447296,1.50005188200099,0.675244265178065,0.609198787351211,-0.455246835330645,3.66395574192339,3.98149248894476,2.15586546801803,8.08749612301694,21.829794574079,82.9951932461381,119.28696278368,324.09605653165,1047.62843954968,2070.44038763423,3533.22867989741,3047.38644214541,4225.70896247797,2353.87468135314,3103.71694797867
2.11617710748936,-0.795095339336271,1.02002375566852,1.30798094685888,-1.94356433633025,4.64644179218981,4.92539921456228,5.40076644730997,11.4246879384474,20.2950741520622,76.8864994033011,107.916201002525,286.875255946084,977.750895774385,2053.46054031546,3737.46748088736,3148.63664709749,4496.63650055451,2514.18773252709,3231.19896057081
1.99678313207908,-0.679609970753222,1.61301624209151,1.11373611505847,-1.21748230036484,2.34552016001488,4.70517709637777,8.92386077653549,18.7546924960961,25.4688016377397,78.2136061077268,98.8994851190073,263.75704033693,902.581824578117,1960.44303480985,3762.70566994299,3109.18504910124,4547.47804775882,2545.73320752072,3201.31703397975
0.129392176022566,-0.423160251318279,1.17250469217388,0.498762516413379,0.10531636431105,4.41979058034316,5.21207265160984,8.44504247372432,24.081963381792,36.2562361112554,93.562516735616,100.072068636517,250.032350593995,849.855125903539,1856.55726944923,3671.92326967569,2999.49024320565,4452.72717910539,2495.69443730777,3089.75346925477
-0.75785848002774,0.174976888984316,0.156082425995066,-0.494748342951113,2.7658461971198,3.40586261998074,4.98250789412697,10.3095992922276,25.7708225088484,44.4911919705698,116.809836158019,112.901615337372,267.528456559689,836.828480584959,1792.68674201334,3556.41735646795,2900.34938700489,4312.09727115366,2418.71537322648,2978.14337725397
-1.42626395586419,-0.721399542417217,0.0194102744298184,-0.978792117559298,1.82044478903557,4.53010425768752,6.0714268975775,11.1493925252043,25.7667845069144,48.608448474484,140.665214910943,132.197019211634,302.939117509912,877.707230802409,1804.56526262774,3493.88461567065,2871.55079063786,4233.63652232322,2370.92535261782,2929.5138764925
-1.43837850165265,-0.0649047190243195,-0.40931316019676,2.16325418633292,1.15692605220857,3.10075742432822,5.14505378819566,9.80828152537027,26.8355367904277,49.0342778248344,156.043820081319,151.517713217793,348.192964632312,965.356019012497,1896.4380800757,3541.50969131729,2948.24416112612,4282.53961960298,2394.86143751419,2989.05829931639
-1.26273754604685,1.21244233137679,-0.877104676277958,2.42815643269277,-0.276896064306965,2.23184651352204,5.58397062993906,10.6955560664519,28.4868683678727,51.4070974919635,164.921882883082,165.427786225699,389.048308929961,1076.25970905983,2055.4343017502,3708.36023017551,3122.73654289934,4473.81189605138,2494.0040198734,3155.78005606082
-0.0359710142382025,2.35399946792353,-0.706109173517946,1.19697697352272,0.532274959408009,2.42458639297556,6.40231594945305,9.62216428253505,28.9217390968811,52.1527357476559,171.562319901598,178.564231494607,419.801304539648,1185.02402512897,2250.18902985839,3976.52552361702,3374.04641392137,4786.55298516687,2666.32161872762,3407.71663485353
-1.51617174780068,0.429296512123223,0.479121342559903,-0.109976947622786,2.83618811092399,2.80577602479915,8.92246532594373,12.0012019244927,29.7612312525481,54.0873034609993,176.809751327523,190.715363471603,449.759831360579,1281.08329538954,2445.49522967074,4303.55472293218,3659.60973329896,5173.72480009047,2882.80611409349,3699.99217185293
-0.996901207062334,-0.371315645802567,-1.71777243778267,1.27434511163876,0.496282427127876,2.49673536046633,8.07316100700902,9.68231964794742,31.4351921918169,59.054603743382,186.947206466099,200.044132643771,473.110248519448,1371.69538322926,2633.68326177982,4652.78818531572,3953.48670299977,5590.11090847003,3123.08365100707,4002.81783698614
-0.543797055362734,1.50265689273036,-0.87649949730532,0.685066456256643,-0.640409080971879,-0.97948088012803,4.8319182419311,11.2975240743216,28.4195803655694,59.4298741400892,194.062173302506,208.895994056168,498.689794208063,1452.2759230204,2815.5088388269,5000.65181102886,4241.82801386722,6007.38013867491,3355.99081923459,4301.91740802661
0.267129904560577,0.425604406235035,-0.262128638657738,0.164206179267037,-1.89141082591388,-0.846342361582202,2.04888975240658,8.46497631097285,26.9535275513467,56.9730756938271,191.173289509085,212.682808811664,514.183403547028,1522.08335634104,2980.48122481508,5329.66521126984,4506.88084423893,6414.05707808715,3572.86732845149,4576.76720590989
0.139092395904503,0.808045217937988,-0.51161651867558,2.12752211960231,0.280335673113191,-0.211625723893966,-0.692998860224822,4.15023828787294,22.0200481487344,52.2886351757517,181.080645074329,210.996154360465,515.598780917918,1566.14960005422,3110.78339518558,5620.12625193635,4732.29896321222,6775.43363450458,3769.05759133804,4815.53711664516
-1.58000372319683,1.68274783622666,-1.85873634118836,2.43003574745119,2.44760888191342,0.949555732708671,1.13375239140169,3.86342305217375,16.7039535212259,43.0112189247159,166.473135172756,201.618961961562,502.364471334585,1577.0537747623,3187.06088842286,5838.38054964901,4886.49729819534,7057.18723785776,3922.89381007641,4989.41356447754
-1.1964123863045,0.33154149847211,-1.63248409398262,1.85093436331244,0.138655607935569,2.49110401109369,4.75840074594363,3.83134804148042,12.6317104560219,34.3462360360463,145.659428090579,188.846208881278,476.462468716748,1544.79080385986,3193.47050541753,5966.84493974874,4957.69471671524,7225.44950976521,4016.26180462827,5079.32400564862
-0.242785485563166,-0.892333091076998,0.27256003775832,-0.398199661425266,-1.82936081036542,1.36964124698844,4.07607183523095,4.67981485909409,12.3864560820759,28.6891928032342,128.145770433495,169.73893044163,440.334756917447,1471.76277300965,3119.26010066518,5977.69032930066,4923.10117743186,7253.37088619958,4036.37183519245,5065.1732570615
0.704359624773227,0.496107128192015,-0.963435329799914,0.9067196071804,0.460316916528976,-2.04062939697255,0.414305017927046,2.39287849699563,12.8350779784191,28.2055352741633,109.772067727242,149.066622115714,397.507256979751,1366.56107868144,2978.10297018515,5856.16114318249,4780.36387546444,7122.13803343381,3963.42931615112,4932.26399703832
0.943736555776898,-0.565266505983104,0.241513947422352,-0.251917794109359,-0.952528563033855,-2.74545953414397,1.33355263806627,3.47187445416597,8.22064344501347,21.6807401547973,96.2172834474088,131.543347623409,351.23624292691,1248.48821037271,2786.46439438326,5606.03175169796,4538.75167691601,6841.06773010372,3802.70686336913,4692.54120038689
-0.909890872750679,-0.486761666353878,-0.248081008642554,0.162830212338466,0.180552162484269,-2.9999926392371,-1.23212460575972,0.673269527468178,7.59769980685492,18.4185566821279,78.6112793509911,113.88673284399,306.184347155489,1116.72325242034,2556.61204644979,5267.59728546468,4226.79227386035,6443.8576313999,3579.2841642184,4382.11069365787
-0.417248269150589,0.60362480814912,-0.0946472896379372,1.19002981888989,2.07489626344817,-3.47722811664482,-1.29925402294906,-2.84915423491656,0.0775081106039177,11.4399249858191,61.642469916807,94.4032630190066,260.521471000861,981.860463303749,2302.65326488922,4850.98504982343,3860.95016536557,5956.09364588109,3305.00606664249,4013.26653438898
0.836192425465055,0.586226639516909,-1.96237331870724,0.938807397823198,-0.0412212855379903,2.39584009357237,1.19909143261144,-2.25995878643665,-4.30408312353659,4.32165202026304,40.2643423244432,75.6990781207601,211.548849996251,839.667885623925,2029.46251081426,4379.42137108521,3450.96137900394,5395.46717485046,2986.59669034767,3603.32122168068
0.418617991679945,1.18901831345243,-0.597785663972203,1.14692800277982,1.21361604472247,0.877323886001165,2.36312846623893,1.48771001601884,-1.79537638119882,-1.82965972282712,21.9740878051433,53.3278146876159,165.752468740255,689.605695593593,1735.3622430122,3872.91938496772,3019.14183029086,4783.6556573234,2652.70611963059,3165.78216580678
1.80065562971095,1.62066686126503,-0.383493603239309,-0.657171480172059,-0.359716409669555,2.54588040790239,2.93644864009258,4.29537797175677,2.62581570281221,0.0119595925001831,13.434406441349,38.3318775103741,118.884143495656,544.980985416364,1438.40464382646,3335.91042305946,2566.95157572098,4133.01887414113,2296.49021440365,2699.59109303031
1.99769676753434,2.24657955316392,1.79560791421801,-0.00957946306499358,-1.92153933329567,2.71034468310976,4.19695185770421,6.58068646183348,8.90591353924021,5.19962173402803,16.0762711286935,31.1415534380658,89.9192593137183,418.953787233779,1158.48911172345,2802.04709659833,2128.66297273432,3481.15105297826,1938.19083535881,2243.60282577773
1.47304153803487,0.54753361085108,0.274529845867228,2.09831664797768,-1.843732039517,2.81425601911214,5.34758429651989,7.86780665084126,15.3622321859891,15.6905180209146,29.6524683820759,33.5889311910233,82.9350465421299,336.117835157012,929.581637031212,2314.72636044712,1741.84624193054,2874.52473925286,1606.50057520011,1832.38381247216
1.21735877481265,0.178393187545039,2.43330607221576,1.39556901243087,-1.10166896709062,2.074643425193,6.00412126708726,7.39910685906501,19.3909109702415,28.1935795770754,55.1572839717622,43.7443059171861,99.4390123226083,316.530865971954,788.18556730521,1921.19005098227,1457.18938074872,2381.71306115826,1337.66818808804,1516.7549131489
0.892531757595171,-1.02291127135666,1.31736936457249,1.46434907018588,-1.79223643663965,1.44786368361579,6.08792655749874,6.38855486932218,22.7027107900424,37.7362191830548,85.1966029102227,66.0537466931822,139.731732443029,357.809382229134,762.712735429049,1680.10186830597,1319.29120909584,2071.1331792956,1163.83861757292,1346.93902163669
2.33447644234853,-0.571012370015534,2.10314866280119,-0.325494839010618,-0.827359832115596,1.72264105828699,2.81459623874433,6.54962749351617,19.5975271265967,42.4880873045746,111.230002227409,92.7862567010654,195.566412464372,460.37736585177,855.743277241107,1631.90824144989,1347.61047355933,1987.62877532948,1115.3696865622,1348.01586959681
1.70744605114845,0.0744168177973031,-1.11350314659123,0.379807556291864,0.985952948204738,1.85590127434244,2.2139123288003,5.30419163781143,21.5588920081619,41.3678808590278,120.091574304393,117.25303101239,249.526222408434,600.024879821867,1044.73015950823,1776.73530154761,1529.91419799836,2142.17964141192,1197.15642719394,1513.60486761142
0.701072174266271,0.847719416990511,-1.47324384561527,-0.093443606388772,1.56324186629436,3.35695697196261,4.45981076630689,5.97541109324097,19.1544444140121,39.8406524801196,127.296529006277,130.785329807524,290.476481104368,740.634057402269,1280.68371462846,2078.84034513412,1822.19747182297,2488.8728360652,1389.31835063637,1807.35132175551
-0.19126890167538,0.525139272513713,-1.68534778925495,0.528049242950731,0.889821290272579,4.17466311619471,4.63385382202878,9.81095360328345,18.4246764703109,38.4605527220036,130.760368929248,139.927296791732,322.124392017043,860.003449857447,1524.95619311072,2470.92780118348,2167.00815445645,2944.86799021576,1645.70573393722,2166.34131812138
0.937687319277272,1.50797040327665,-0.745634700982192,0.179809125549851,-0.0251069293096448,1.54759896434101,4.93222384083033,9.59290141148956,21.4509832376169,38.399170560892,131.495451088894,144.128335289596,343.114356961984,957.506152506752,1744.85581721964,2887.05396577345,2514.6330978271,3441.73613277364,1925.18810043697,2528.14686155383
1.6827880978962,1.18318110741241,1.95334846596744,0.0169612609623282,0.621850856072256,2.21491027760375,4.34788447181484,9.73046123854848,22.1806247031167,41.4299078320588,136.005365485508,149.238293195849,355.058350008506,1027.67758555092,1930.43104273795,3277.27812949305,2828.63661921656,3914.85103649633,2187.60987501958,2854.28220171622
-0.216920424825811,1.02929345370665,2.38236228076785,-0.995771022465077,-2.09889920017668,5.57369208550916,6.40861495303946,9.61485496694307,25.6846516051542,47.7632848196328,140.403195120343,156.802559736268,368.973308206095,1085.3178070151,2083.01739431732,3620.20651582613,3095.66631022004,4332.00254393052,2420.73708320888,3135.49778831546
0.176128319291285,1.90740957777282,0.162447036411259,-0.734318745473162,-1.62545443632507,1.56331855512592,3.42595325994034,8.72967496461373,29.699134805887,51.721227603317,150.960149043422,163.431676225184,391.490687903755,1140.81461830898,2218.67747455361,3924.8206374981,3334.69971251539,4701.42146331444,2630.09093192261,3383.32402850557
-0.715766498983034,0.851369266529341,1.08468458039653,-0.138014797802034,-0.0438287124988446,0.317206190142902,3.262989045276,6.39132113854072,25.0455025830473,51.3805476735942,162.219469063128,171.490163740317,408.130531588621,1203.21846176002,2353.92516488215,4193.42496784009,3553.52962182076,5036.51814231468,2813.98666498875,3603.28325052757
-2.50439211839524,0.103848010531247,0.590554657276831,-0.259267760352607,0.438476962324586,0.77310386447521,1.70880694188506,4.81659747883601,18.3377594029178,47.6169515937627,160.386801228204,175.739795218638,426.429629135763,1258.59128714412,2479.85553698756,4448.51104047049,3758.69335476136,5354.43378229315,2983.01781349545,3815.33028168575
-1.17485260868808,0.43401803404975,0.878035865766807,-0.426132924519314,0.37827542961718,-1.3055139928188,0.0865432627593136,0.83885493469112,13.4530384878861,39.1849769589504,147.357326095107,173.059111794271,428.568674261747,1294.98883345582,2583.88026744663,4669.92095884247,3934.95498428534,5639.07326936368,3137.71069788132,4002.24489187263
-2.13686704113396,0.47369679297308,1.70783113697166,0.342642811696443,1.75223826909435,-0.31730244171871,0.117960150199161,-1.48902811401022,4.94834641576589,29.4762480557163,123.675695178683,161.870863019107,409.689215475815,1290.9517396661,2634.14254209879,4836.27559761189,4045.38819663439,5855.82150504356,3250.25170616599,4131.86548146093
